case_group,case_id,schema,name1,name2,is_match,quality,category,notes,score,predicted_match,outcome
synth_people,67368630,Person,ANGELO RAMIREZ DE GUZMAN,ANGELO RAMIREZ TRINIDAD,false,MEDIUM,LLM-proposed deviation,Filipino surname swap,0.5882,false,TN
synth_people,81e749c8,Person,ISNILON TOTONI MISUARI,ISNILON TOTONI HAPILON,false,MEDIUM,LLM-proposed deviation,Filipino Moro surname swap (Misuari is real different MNLF leader),0.6667,false,TN
synth_people,32691f10,Person,PIO ABOGNE DE LEON,PIO ABOGNE DE VERA,false,MEDIUM,LLM-proposed deviation,Filipino Spanish-style surname swap,0.7500,true,FP
synth_people,4610e5ea,Person,ABDULLAHI MOHAMED MOHAMED CADDOW,ABDULLAHI OSMAN MOHAMED CADDOW,false,MEDIUM,LLM-proposed deviation,Somali patronymic swap,0.7500,true,FP
synth_people,2c525c6d,Person,MAXAMED CABDULLAAHI CIISE,MAXAMED CABDULLAAH CIISE,true,MEDIUM,LLM-proposed deviation,Somali patronymic suffix swap (multi-char),0.9697,true,TP
synth_people,9c380c91,Person,ABDIKADIR HASSAN ABDIKADIR,ABDIKADIR MOHAMED ABDIKADIR,false,MEDIUM,LLM-proposed deviation,Somali patronymic swap,0.6667,false,TN
synth_people,4192561e,Person,HASSAN DAHIR FARAH,HASSAN DAHIR AWEYS,false,MEDIUM,LLM-proposed deviation,Somali clan-name swap,0.6667,false,TN
synth_people,17981923,Person,ZAFAR ALI,ZAFAR IQBAL,false,MEDIUM,LLM-proposed deviation,Pakistani surname swap,0.5000,false,TN
synth_people,2e178a69,Person,ZAKI-UR-REHMAN MAKKI,ZAKI-UR-REHMAN LAKHVI,false,MEDIUM,LLM-proposed deviation,Pakistani surname swap (Makki is real LeT figure),0.7500,true,FP
synth_people,e8913d55,Person,MOHAMMED YAHYA AZHAR,MOHAMMED YAHYA MUJAHID,false,MEDIUM,LLM-proposed deviation,Pakistani surname swap,0.6667,false,TN
synth_people,67b3589f,Person,MAHMOOD AHMED BASHIR-UD-DIN,MAHMOOD SULTAN BASHIR-UD-DIN,false,MEDIUM,LLM-proposed deviation,Pakistani middle-name swap,0.8000,true,FP
synth_people,94017c0e,Person,ANJEM IFTIKHAR CHOUDARY MAHMOOD,ANJEM CHOUDARY,true,MEDIUM,LLM-proposed deviation,added 2 invented middle parts,0.5556,false,FN
synth_people,6f9490ad,Person,WALIJAN ABDUL GHAFOOR HAQQANI,WALIJAN,false,MEDIUM,LLM-proposed deviation,added father+grandfather+tribal,0.3165,false,TN
synth_people,bfbceaa8,Person,SHAMSUDDIN MOHAMMED HAQQANI,SHAMSUDDIN,false,MEDIUM,LLM-proposed deviation,added father+tribal,0.3846,false,TN
synth_people,e005d943,Person,JANAN MOHAMMAD AHMED AGHA,JANAN AGHA,true,MEDIUM,LLM-proposed deviation,added father+grandfather names,0.5556,false,FN
synth_people,4aa4f878,Person,ABDULHAI ABDUL GHAFOOR SALEK,ABDULHAI SALEK,true,MEDIUM,LLM-proposed deviation,added father-grandfather chain,0.5952,false,FN
synth_people,57474b11,Person,ABDUL JALIL MOHAMMAD RASUL AYYUB,MOHAMMAD RASUL AYYUB,true,MEDIUM,LLM-proposed deviation,added prefix-name (different person),0.6881,false,FN
synth_people,7eedab5a,Person,FAZL RABI ABDUL HAMID,FAZL RABI,true,MEDIUM,LLM-proposed deviation,added father+grandfather,0.5952,false,FN
synth_people,e3612dc2,Person,DOST MOHAMMAD KHAN HAQQANI,DOST MOHAMMAD,true,MEDIUM,LLM-proposed deviation,added grandfather+tribal,0.5556,false,FN
synth_people,77def66b,Person,UMAR PATEK ABDULLAH ANSHORI,UMAR PATEK,true,MEDIUM,LLM-proposed deviation,added unrelated UN-listed person's parts,0.5556,false,FN
synth_people,b8ddc0bb,Person,GUL AHMAD WAZIRI HAKIMI,GUL AHMAD HAKIMI,true,MEDIUM,LLM-proposed deviation,added invented middle clan name,0.7895,true,TP
synth_people,c342a3f9,Person,NOOR MOHAMMAD HAQQANI SAQIB,NOOR MOHAMMAD SAQIB,true,MEDIUM,LLM-proposed deviation,added invented middle clan name,0.7895,true,TP
synth_people,29719af0,Person,MOHAMMAD ABDUL ABBAS AKHUND,MOHAMMAD ABBAS AKHUND,true,MEDIUM,LLM-proposed deviation,added invented middle name,0.8427,true,TP
synth_people,049c2986,Person,AMIR SAYYID ABDULLAH,AMIR ABDULLAH,true,MEDIUM,LLM-proposed deviation,added middle title-name,0.7143,true,TP
synth_people,72e31417,Person,MOHAMMAD JAWAD HAMID WAZIRI,MOHAMMAD JAWAD WAZIRI,true,MEDIUM,LLM-proposed deviation,added invented middle,0.7895,true,TP
synth_people,2f68e7a7,Person,MOHAMMAD YAQOUB HAQQANI,MOHAMMAD YAQOUB,true,MEDIUM,LLM-proposed deviation,added clan name,0.7143,true,TP
synth_people,063927be,Person,DIN MOHAMMAD ABDUL HANIF,DIN MOHAMMAD HANIF,true,MEDIUM,LLM-proposed deviation,added invented father-name,0.8427,true,TP
synth_people,64d0ee0e,Person,SADUDDIN MULLAH SAYYED,SADUDDIN SAYYED,true,MEDIUM,LLM-proposed deviation,added title-name,0.7143,true,TP
synth_people,f3c61a71,Person,QARI ABDUL SAIFULLAH TOKHI,QARI SAIFULLAH TOKHI,true,MEDIUM,LLM-proposed deviation,added middle-name,0.8427,true,TP
synth_people,9b707c89,Person,ABDUL HAQQANI MANAN MOHAMMAD ISHAK,ABDUL MANAN MOHAMMAD ISHAK,true,MEDIUM,LLM-proposed deviation,added invented clan,0.8333,true,TP
synth_people,716388a5,Person,ABDUL WALI HAMID SEDDIQI,ABDUL WALI SEDDIQI,true,MEDIUM,LLM-proposed deviation,added invented middle name,0.7895,true,TP
synth_people,fe7bf0cd,Person,FAZL MOHAMMAD HAMID MAZLOOM,FAZL MOHAMMAD MAZLOOM,true,MEDIUM,LLM-proposed deviation,added invented middle,0.7895,true,TP
synth_people,a4b215bd,Person,SHER ABBAS STANEKZAI,SHER MOHAMMAD ABBAS STANEKZAI PADSHAH KHAN,true,MEDIUM,LLM-proposed deviation,dropped middle+grandfather+tribal,0.8333,true,TP
synth_people,7785e33c,Person,SAIF AL-DIN AL-RAWI,SAIF-AL-DIN FULAYYIH HASSAN TAHA AL-RAWI,false,MEDIUM,LLM-proposed deviation,dropped 3 middle parts,0.8333,true,FP
synth_people,7a052edb,Person,MOHAMMED MIR WALI RAHIM,MOHAMMED QASIM MIR WALI KHUDAI RAHIM,true,MEDIUM,LLM-proposed deviation,dropped 2 middle parts,0.9091,true,TP
synth_people,c43ac765,Person,MUHAMMAD AL-AHDAL,MOHAMMAD HAMDI MOHAMMAD SADIQ AL-AHDAL,false,MEDIUM,LLM-proposed deviation,dropped 3 middle parts,0.7005,true,FP
synth_people,1cf6b80a,Person,JAMAL SULTAN AL-TIKRITI,JAMAL MUSTAFA ABDALLAH SULTAN AL-TIKRITI,true,MEDIUM,LLM-proposed deviation,dropped 2 middle patronymics,0.9091,true,TP
synth_people,197a42e9,Person,ABDUL GHANI TURK,ABDUL GHANI BARADAR ABDUL AHMAD TURK,true,MEDIUM,LLM-proposed deviation,dropped 3 middle parts,0.8099,true,TP
synth_people,eb275b5b,Person,AKHTAR MANSOUR,AKHTAR MOHAMMAD MANSOUR SHAH MOHAMMED,true,MEDIUM,LLM-proposed deviation,dropped middle and tail,0.7692,true,TP
synth_people,6006d296,Person,YASSIN AL-ANABI,ABU UBAYDAH YUSUF AL-ANABI,false,MEDIUM,LLM-proposed deviation,dropped kunya+given+patronymic,0.5988,false,TN
synth_people,621e38fc,Person,RAMZI ABDULLAH BINALSHIBH,RAMZI MOHAMED ABDULLAH BINALSHIBH,true,MEDIUM,LLM-proposed deviation,dropped middle (Mohamed),0.9375,true,TP
synth_people,755b2443,Person,SIRAJUDDIN HAQQANI,SIRAJUDDIN JALLALOUDINE HAQQANI,true,MEDIUM,LLM-proposed deviation,dropped father patronymic,0.9091,true,TP
synth_people,79edb6a9,Person,FAZEEL AL-PESHAWARI,FAZEEL-A-TUL SHAYKH ABU MOHAMMED AMEEN AL-PESHAWARI,false,MEDIUM,LLM-proposed deviation,dropped 4 middle parts,0.7538,true,FP
synth_people,a3782dd0,Person,SALMAN BIN MUHAMMAD AL-RAWI,MUHAMMAD BIN SALMAN AL-RAWI,false,WEAK,LLM-proposed deviation,patronymic reversal (father vs son flip),1.0000,true,FP
synth_people,cad2cc2a,Person,ABDULLAH BIN OMAR AL-MUHAMMAD,OMAR BIN ABDULLAH AL-MUHAMMAD,false,WEAK,LLM-proposed deviation,patronymic reversal,1.0000,true,FP
synth_people,ef35369a,Person,AHMAD BIN HASAN AL-UBAIDI,HASAN BIN AHMAD AL-UBAIDI,false,WEAK,LLM-proposed deviation,patronymic reversal,1.0000,true,FP
synth_people,d65fdd34,Person,IBRAHIM BIN AL-DIN AL-MASRI,SAIF-AL-DIN BIN IBRAHIM AL-MASRI,false,WEAK,LLM-proposed deviation,patronymic reversal + structure change,0.9677,true,FP
synth_people,9239f110,Person,ZIMURINDA MWANGACHUCHU,INNOCENT ZIMURINDA,false,MEDIUM,LLM-proposed deviation,dropped given + added invented surname,0.5000,false,TN
synth_people,bcc9af19,Person,LEODOMIR HABIYAREMYE,LEODOMIR MUGARAGU,false,MEDIUM,LLM-proposed deviation,Rwandan surname swap (different real name),0.5000,false,TN
synth_people,38ec8ccf,Person,LUCIEN HABIMANA,LUCIEN NZAMBAMWITA,false,MEDIUM,LLM-proposed deviation,Rwandan surname swap,0.5000,false,TN
synth_people,8ed16c96,Person,DABA NA TENA,DABA NAUALNA,false,MEDIUM,LLM-proposed deviation,Bissau-Guinean surname swap,0.3571,false,TN
synth_people,8231320c,Person,ESTÊVÃO NA TCHUTO,ESTÊVÃO NA MENA,false,MEDIUM,LLM-proposed deviation,Bissau-Guinean surname swap (Na Tchuto is real other GW figure),0.6667,false,TN
synth_people,85df6966,Person,JÚLIO NA NHASSE,JÚLIO NHATE,false,MEDIUM,LLM-proposed deviation,Bissau-Guinean surname swap,0.3571,false,TN
synth_people,337d1be0,Person,ABDULHAI SALEK,ABDULHAI MOTMAEN,false,MEDIUM,LLM-proposed deviation,UN-list collision (two different Abdulhai entries),0.5000,false,TN
synth_people,bcbfd294,Person,AKHTAR MOHAMMAD MANSOUR,JALALUDDIN HAQQANI,false,MEDIUM,LLM-proposed deviation,completely different Afghan figure (Taliban vs Haqqani),0.0000,false,TN
synth_people,646b60e1,Person,FAZL RABI,FAZL MOHAMMAD MAZLOOM,false,MEDIUM,LLM-proposed deviation,shared first token only,0.4545,false,TN
synth_people,f1e4c127,Person,SADDAM HUSSEIN AL-TIKRITI,IZZAT IBRAHIM AL-DURI,false,MEDIUM,LLM-proposed deviation,both Iraqi Baathists same era; completely different,0.2500,false,TN
synth_people,cc97aac7,Person,KIM JONG SIK,RI HONG-SOP,false,MEDIUM,LLM-proposed deviation,both KP nuclear officials; completely different,0.2133,false,TN
synth_people,b778706c,Person,ABU BAKAR BA'ASYIR,UMAR PATEK,false,MEDIUM,LLM-proposed deviation,both ID JI figures; completely different,0.0000,false,TN
synth_people,8e9db955,Person,JANAN AGHA,JALALUDDIN HAQQANI,false,MEDIUM,LLM-proposed deviation,shared zero tokens; completely different Afghan,0.0000,false,TN
synth_people,7f10550c,Person,HASSAN DAHIR AWEYS,ABDIKADIR MOHAMED ABDIKADIR,false,MEDIUM,LLM-proposed deviation,both Somali al-Shabaab era; completely different,0.0000,false,TN
synth_people,68983658,Person,SALLY-ANNE FRANCES JONES,NASSER AHMED MUTHANA,false,MEDIUM,LLM-proposed deviation,both UK ISIS recruits; completely different,0.0000,false,TN
synth_people,404b52f3,Person,ALEXANDA AMON KOTEY,MOSTAFA KAMEL MOSTAFA IBRAHIM,false,MEDIUM,LLM-proposed deviation,both UK figures; completely different,0.0000,false,TN
synth_corp_positives,a0a95bfb,Company,Apple Incorporated,Apple Inc.,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Inc./Incorporated),1.0000,true,TP
synth_corp_positives,39382331,Company,Siemens Aktiengesellschaft,Siemens AG,true,MEDIUM,LLM-proposed deviation,legal-form expansion (AG/Aktiengesellschaft),1.0000,true,TP
synth_corp_positives,7ce1f52b,Company,BMW Aktiengesellschaft,BMW AG,true,MEDIUM,LLM-proposed deviation,legal-form expansion (AG),1.0000,true,TP
synth_corp_positives,9edd0064,Company,Vodafone Limited,Vodafone Ltd,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Ltd/Limited),1.0000,true,TP
synth_corp_positives,9a1d8447,Company,Volkswagen Gesellschaft mit beschränkter Haftung,Volkswagen GmbH,true,MEDIUM,LLM-proposed deviation,legal-form expansion (GmbH),1.0000,true,TP
synth_corp_positives,ca75c45c,Company,Microsoft Corporation,Microsoft Corp.,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Corp./Corporation),0.9769,true,TP
synth_corp_positives,60643fc0,Company,Toyota Motor Corporation,Toyota Motor Corp,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Corp/Corporation),0.9870,true,TP
synth_corp_positives,c913ae2a,Company,Daimler Aktiengesellschaft,Daimler AG,true,MEDIUM,LLM-proposed deviation,legal-form expansion (AG),1.0000,true,TP
synth_corp_positives,4ea54d86,Company,Walmart Incorporated,Walmart Inc.,true,MEDIUM,LLM-proposed deviation,legal-form expansion,1.0000,true,TP
synth_corp_positives,69a6c100,Company,Lloyds Banking Group Public Limited Company,Lloyds Banking Group plc,true,MEDIUM,LLM-proposed deviation,legal-form expansion (plc),1.0000,true,TP
synth_corp_positives,53a74d49,Company,"Apple, Inc.",Apple Inc.,true,MEDIUM,LLM-proposed deviation,comma before legal form,1.0000,true,TP
synth_corp_positives,38a7f3d7,Company,"Bowne Global Solutions, L.L.C.",Bowne Global Solutions LLC,true,MEDIUM,LLM-proposed deviation,periods + comma in legal form,1.0000,true,TP
synth_corp_positives,eadc9b68,Company,"Bowne Global Solutions, S.A.R.L.",Bowne Global Solutions SARL,true,MEDIUM,LLM-proposed deviation,periods + comma in legal form,1.0000,true,TP
synth_corp_positives,5fb8dd58,Company,Volkswagen Bank G.m.b.H.,Volkswagen Bank GmbH,true,MEDIUM,LLM-proposed deviation,periods in legal form,1.0000,true,TP
synth_corp_positives,9c51d869,Company,"JPMorgan Chase Bank, N.A.",JPMorgan Chase Bank NA,true,STRONG,LLM-proposed deviation,periods + comma in N.A.,1.0000,true,TP
synth_corp_positives,96798acd,Company,Bowne Global Solutions B.V.,Bowne Global Solutions BV,true,MEDIUM,LLM-proposed deviation,periods in legal form,1.0000,true,TP
synth_corp_positives,8986cb25,Company,HSBC Holdings p.l.c.,HSBC Holdings plc,true,MEDIUM,LLM-proposed deviation,periods in plc,1.0000,true,TP
synth_corp_positives,15c8f669,Company,Goldman Sachs & Co. L.L.C.,Goldman Sachs & Co. LLC,true,MEDIUM,LLM-proposed deviation,periods in LLC,1.0000,true,TP
synth_corp_positives,e037cbf0,Company,Procter & Gamble Co.,Procter and Gamble Co.,true,MEDIUM,LLM-proposed deviation,& vs and,0.9583,true,TP
synth_corp_positives,ab5147a9,Company,AT&T Inc.,AT and T Inc.,true,MEDIUM,LLM-proposed deviation,& vs and,0.9600,true,TP
synth_corp_positives,86b29a9f,Company,JPMorgan Chase & Co.,JPMorgan Chase and Co.,true,MEDIUM,LLM-proposed deviation,& vs and,0.9583,true,TP
synth_corp_positives,9d66d932,Company,H&M Hennes & Mauritz AB,H and M Hennes and Mauritz AB,true,MEDIUM,LLM-proposed deviation,& vs and (multiple),0.9615,true,TP
synth_corp_positives,976e590b,Company,Standard & Poor's,Standard and Poor's,true,MEDIUM,LLM-proposed deviation,& vs and,0.9524,true,TP
synth_corp_positives,f38d915e,Company,The Coca-Cola Company,Coca-Cola Company,true,MEDIUM,LLM-proposed deviation,leading 'The' drop,1.0000,true,TP
synth_corp_positives,cab98aa9,Company,The Procter & Gamble Company,Procter & Gamble Company,true,MEDIUM,LLM-proposed deviation,leading 'The' drop,1.0000,true,TP
synth_corp_positives,15a87c60,Company,"The Goldman Sachs Group, Inc.","Goldman Sachs Group, Inc.",true,MEDIUM,LLM-proposed deviation,leading 'The' drop,1.0000,true,TP
synth_corp_positives,83ff91f1,Company,The Walt Disnei Company,Walt Disney Company,true,MEDIUM,LLM-proposed deviation,leading 'The' drop,0.9045,true,TP
synth_corp_positives,51671995,Company,Coca-Cola Company,Coca Cola Company,true,MEDIUM,LLM-proposed deviation,hyphen vs space in brand,1.0000,true,TP
synth_corp_positives,aabac46f,Company,Hewlett-Packard Co.,Hewlett Packard Co.,true,MEDIUM,LLM-proposed deviation,hyphen vs space,1.0000,true,TP
synth_corp_positives,c581c1a5,Company,Daimler-Benz AG,Daimler Benz AG,true,MEDIUM,LLM-proposed deviation,hyphen vs space,1.0000,true,TP
synth_corp_positives,7ed4b358,Company,PricewaterhouseCoopers LLP,Pricewaterhouse Coopers LLP,true,MEDIUM,LLM-proposed deviation,joined-camelcase vs spaced,0.9949,true,TP
synth_corp_positives,74c7da2a,Company,J.P. Morgan & Co.,JP Morgan & Co.,true,MEDIUM,LLM-proposed deviation,initial periods in initialism,1.0000,true,TP
synth_corp_positives,a5442041,Company,"S.C. Johnson & Son, Inc.","SC Johnson & Son, Inc.",true,MEDIUM,LLM-proposed deviation,initial periods in initialism,1.0000,true,TP
synth_corp_positives,16b58055,Company,P.T. Astra International,PT Astra International,true,MEDIUM,LLM-proposed deviation,initial periods (Indonesian PT),1.0000,true,TP
synth_corp_positives,ca82c57a,Company,C.K. Hutchison Holdings,CK Hutchison Holdings,true,MEDIUM,LLM-proposed deviation,initial periods in initialism,1.0000,true,TP
synth_corp_positives,ff6d41f5,Company,ALPHABET INC.,Alphabet Inc.,true,STRONG,LLM-proposed deviation,casing (uppercase vs title),1.0000,true,TP
synth_corp_positives,772bb777,Company,"blackrock, inc.","BlackRock, Inc.",true,STRONG,LLM-proposed deviation,casing (lowercase vs camelcase),1.0000,true,TP
synth_corp_positives,3da0fa16,Company,"SAMSUNG ELECTRONICS CO., LTD.","Samsung Electronics Co., Ltd.",true,MEDIUM,LLM-proposed deviation,casing,1.0000,true,TP
synth_corp_positives,38994984,Company,Société Générale S.A.,Societe Generale S.A.,true,MEDIUM,LLM-proposed deviation,French diacritic strip,1.0000,true,TP
synth_corp_positives,8ea160d7,Company,Crédit Agricole S.A.,Credit Agricole S.A.,true,MEDIUM,LLM-proposed deviation,French diacritic strip,1.0000,true,TP
synth_corp_positives,9d5f2d48,Organization,"United Nations Educational, Scientific and Cultural Organization",United Nations Educational Scientific and Cultural Organization,true,MEDIUM,LLM-proposed deviation,internal-comma drop,1.0000,true,TP
synth_corp_positives,b29c1143,Organization,The World Bank,World Bank,true,STRONG,LLM-proposed deviation,leading 'The' drop,1.0000,true,TP
synth_corp_positives,4340481e,Organization,International Labour Organization,International Labor Organization,true,MEDIUM,LLM-proposed deviation,en-GB/en-US (Labour/Labor),0.8958,true,TP
synth_corp_positives,f8756744,Organization,World Health Organisation,World Health Organization,true,MEDIUM,LLM-proposed deviation,en-GB/en-US (Organisation/Organization),0.9769,true,TP
synth_corp_positives,05363c0a,Organization,Organisation for Economic Co-operation and Development,Organization for Economic Co-operation and Development,true,MEDIUM,LLM-proposed deviation,en-GB/en-US (Organisation/Organization),0.9936,true,TP
synth_corp_positives,f5e5b8e0,Organization,North Atlantic Treaty Organization,North Atlantic Treaty Organisation,true,MEDIUM,LLM-proposed deviation,en-US/en-GB,0.9909,true,TP
synth_corp_positives,9a79b9ae,Organization,International Federation of Red Cross and Red Crescent Societies,International Federation of the Red Cross and Red Crescent Societies,true,MEDIUM,LLM-proposed deviation,internal 'the' insertion,0.9872,true,TP
synth_corp_positives,6b9eebd8,Organization,U.S. Department of State,United States Department of State,true,MEDIUM,LLM-proposed deviation,U.S. abbreviation expansion,0.9619,true,TP
synth_corp_positives,d4cec93c,Organization,Government of the United Kingdom,Government of United Kingdom,true,MEDIUM,LLM-proposed deviation,internal 'the' drop,0.9850,true,TP
synth_corp_positives,e9cf6cdd,Organization,The Bank for International Settlements,Bank for International Settlements,true,MEDIUM,LLM-proposed deviation,leading 'The' drop,1.0000,true,TP
